Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
11023299,Briefe Über Das Es,Georg Groddeck,"Groddeck, Georg","Sigmund Freud, Margaretha Honegger","=""3463181177""","=""9783463181172""",0,4.00,Kindler,,127,1974,1974,,2013/08/21,to-read,to-read (#296),to-read,,,,,,,0,,,,,
162556,The Search for Modern China,Jonathan D. Spence,"Spence, Jonathan D.",,"=""0393307808""","=""9780393307801""",0,4.14,W. W. Norton & Company,Paperback,912,1991,1990,,2013/08/21,to-read,to-read (#295),to-read,,,,,,,0,,,,,
729731,Ribofunk,Paul Di Filippo,"Filippo, Paul Di",,"=""1568580622""","=""9781568580623""",0,4.03,Running Press,Hardcover,295,1996,1996,,2013/08/19,to-read,to-read (#294),to-read,,,,,,,0,,,,,
50798,Jude the Obscure,Thomas Hardy,"Hardy, Thomas",,"=""0486452433""","=""9780486452432""",0,3.79,Dover Publications,Paperback,310,2006,1895,,2013/08/17,to-read,to-read (#293),to-read,,,,,,,0,,,,,
7805,Pale Fire,Vladimir Nabokov,"Nabokov, Vladimir",,"=""0141185260""","=""9780141185262""",0,4.19,Penguin Books Ltd,Paperback,248,2010,1962,,2013/08/14,to-read,to-read (#292),to-read,,,,,,,0,,,,,
515290,All the Strange Hours: The Excavation of a Life,Loren Eiseley,"Eiseley, Loren",Kathleen A. Boardman,"=""080326741X""","=""9780803267411""",0,4.36,Bison Books,Paperback,266,2000,1975,,2013/08/14,to-read,to-read (#291),to-read,,,,,,,0,,,,,
87748,253,Geoff Ryman,"Ryman, Geoff",,"=""0312182953""","=""9780312182953""",0,3.56,St. Martin's Griffin,Paperback,384,1998,1998,,2013/08/13,to-read,to-read (#290),to-read,,,,,,,0,,,,,
6643543,A Naked Singularity,Sergio De La Pava,"Pava, Sergio De La",,"=""1436341981""","=""9781436341981""",0,4.09,Xlibris Corporation,Paperback,689,2008,2008,,2013/08/13,to-read,to-read (#289),to-read,,,,,,,0,,,,,
80311,A Treatise of Human Nature,David Hume,"Hume, David",,"=""1406927554""","=""9781406927559""",0,3.90,Hard Press,,,2006,1740,,2013/08/13,to-read,to-read (#288),to-read,,,,,,,0,,,,,
16073135,What Do You Buy the Children of the Terrorist who Tried to Kill Your Wife?: A Memoir,David Harris-Gershon,"Harris-Gershon, David",,"=""1851689966""","=""9781851689965""",0,3.92,Oneworld Publications,Paperback,288,2013,2013,,2013/08/12,to-read,to-read (#287),to-read,,,,,,,0,,,,,
110025,The Four Horsemen of the Apocalypse,Vicente Blasco Ibáñez,"Ibáñez, Vicente Blasco",Charlotte Brewster Jordan,"=""1587155257""","=""9781587155253""",0,3.76,Borgo Press,Paperback,324,2002,1916,,2013/08/12,to-read,to-read (#286),to-read,,,,,,,0,,,,,
203288,"The Ship Who Sang (Brainship, #1)",Anne McCaffrey,"McCaffrey, Anne",,"=""0345334310""","=""9780345334312""",0,3.98,Del Rey,Paperback,256,1985,1969,,2013/08/12,to-read,to-read (#285),to-read,,,,,,,0,,,,,
74,"The John McPhee Reader (John McPhee Reader, #1)",John McPhee,"McPhee, John",William Howarth,"=""0374517193""","=""9780374517199""",0,4.42,"Farrar, Straus and Giroux",Paperback,416,1982,1977,,2013/08/11,to-read,to-read (#284),to-read,,,,,,,0,,,,,
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,"Pollan, Michael",,"=""0375760393""","=""9780375760396""",0,4.04,Random House Trade Paperbacks,Paperback,297,2002,2001,,2013/08/11,to-read,to-read (#283),to-read,,,,,,,0,,,,,
75921,The Decline and Fall of Practically Everybody: Great Figures of History Hilariously Humbled,Will Cuppy,"Cuppy, Will","Fred Feldkamp, William Steig","=""088029809X""","=""9780880298094""",0,4.05,Barnes & Noble,Hardcover,240,1992,1950,,2013/08/11,to-read,to-read (#282),to-read,,,,,,,0,,,,,
820474,The Poems Of Wilfred Owen,Wilfred Owen,"Owen, Wilfred",,"=""0701136618""","=""9780701136611""",0,4.32,Chatto & Windus,Paperback,200,1990,1921,,2013/08/11,to-read,to-read (#281),to-read,,,,,,,0,,,,,
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard Feynman,"Feynman, Richard",Michelle Feynman,"=""0738206369""","=""9780738206363""",0,4.23,Basic Books,cloth,512,2005,2004,,2013/08/09,to-read,to-read (#280),to-read,,,,,,,0,,,,,
150731,Alan Turing: The Enigma,Andrew Hodges,"Hodges, Andrew",Douglas R. Hofstadter,"=""0802775802""","=""9780802775801""",0,3.76,Walker Books,Paperback,608,2000,1983,,2013/08/08,to-read,to-read (#279),to-read,,,,,,,0,,,,,
5422539,Adenauer: The Father Of The New Germany,Charles Cuthbert Powell Williams,"Williams, Charles Cuthbert Powell",,"=""0349113696""","=""9780349113692""",0,4.03,Time Warner Books UK,Paperback,608,2003,2000,,2013/08/08,to-read,to-read (#278),to-read,,,,,,,0,,,,,
17262203,"MaddAddam (MaddAddam, #3)",Margaret Atwood,"Atwood, Margaret",,"=""0385528787""","=""9780385528788""",0,3.96,Nan A. Talese,Hardcover,394,2013,2013,,2013/08/08,to-read,to-read (#277),to-read,,,,,,,0,,,,,
6080337,"The Year of the Flood (MaddAddam, #2)",Margaret Atwood,"Atwood, Margaret",,"=""0385528779""","=""9780385528771""",0,4.03,Doubleday Nan A. Talese,Hardcover,431,2009,2009,,2013/08/08,to-read,to-read (#276),to-read,,,,,,,0,,,,,
16685905,"Fearful Spirits, Reasoned Follies: The Boundaries of Superstition in Late Medieval Europe",Michael David Bailey,"Bailey, Michael David",,"=""0801451442""","=""9780801451447""",0,3.67,Cornell University Press,Hardcover,312,2013,2013,,2013/08/07,to-read,to-read (#275),to-read,,,,,,,0,,,,,
18194449,Dead Pig Collector,Warren Ellis,"Ellis, Warren",,"=""0374711879""","=""9780374711870""",3,3.90,FSG Originals,ebook,36,2013,2013,2013/11/23,2013/08/06,crime,crime (#3),read,"Kindle Singles are a funny thing - basically cheap short stories or novellas made possible by having no cost for printing & distribution. You can read Dead Pig Collector in an hour, and you might quickly forget it; just like with Gun Machine it's a story that would fit better into a comic than into a novel for lack of ""believability"". ",,,,,,0,,,,,
1140158,On Thermonuclear War,Herman Kahn,"Kahn, Herman",,"=""141280664X""","=""9781412806640""",0,4.00,Transaction Publishers,Paperback,668,2007,1960,,2013/08/05,to-read,to-read (#274),to-read,,,,,,,0,,,,,
59924,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0060512741""","=""9780060512743""",0,4.09,Harper Perennial,Paperback,176,2003,1971,,2013/08/05,to-read,to-read (#273),to-read,,,,,,,0,,,,,
99794,The Golem,Gustav Meyrink,"Meyrink, Gustav",Mike   Mitchell,"=""1873982917""","=""9781873982914""",0,3.94,Dedalus,Paperback,262,2000,1915,,2013/08/03,to-read,to-read (#272),to-read,,,,,,,0,,,,,
880378,The Autobiography Of Benvenuto Cellini,Benvenuto Cellini,"Cellini, Benvenuto",George Bull,"=""0140447180""","=""9780140447187""",3,3.97,Penguin Classics,Paperback,496,1999,1558,2013/09/07,2013/08/03,autobiography,autobiography (#1),read,"Relatively enjoyable - his viewpoint is not to trust in the least, according to him, he was more or less the best artist who ever lived, and all his enemies were idiots or worse. The book is great fun when he describes how he plotted to murder his enemies, how he got into fights about basically nothing, and how he single-handedly escaped from prison.<br/><br/>Sometimes drags _a lot_ when he describes politics. ",,,,,,0,,,,,
638370,Black Holes and Time Warps : Einstein's Outrageous Legacy,Kip S. Thorne,"Thorne, Kip S.",Stephen Hawking,"=""0393035050""","=""9780393035056""",0,4.13,W. W. Norton & Co.,Hardcover,619,1994,1994,,2013/08/01,to-read,to-read (#271),to-read,,,,,,,0,,,,,
383300,Let's Talk About Love: A Journey to the End of Taste,Carl Wilson,"Wilson, Carl",,"=""082642788X""","=""9780826427885""",0,4.16,Bloomsbury Academic,Paperback,176,2007,2007,,2013/08/01,to-read,to-read (#270),to-read,,,,,,,0,,,,,
274050,Infinity and the Mind: The Science and Philosophy of the Infinite,Rudy Rucker,"Rucker, Rudy",,"=""0691121273""","=""9780691121277""",0,3.98,Princeton University Press,Paperback,368,2004,1981,,2013/08/01,to-read,to-read (#269),to-read,,,,,,,0,,,,,
2670748,Flowering Plants: Evolution Above the Species Level,G. Ledyard Stebbins,"Stebbins, G. Ledyard",,"=""0674306856""","=""9780674306851""",0,0.0,Belknap Press,Hardcover,399,1974,1974,,2013/07/30,to-read,to-read (#268),to-read,,,,,,,0,,,,,
17568801,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,"Aslan, Reza",,"=""140006922X""","=""9781400069224""",0,3.81,Random House (NY),Hardcover,296,2013,2013,,2013/07/30,to-read,to-read (#267),to-read,,,,,,,0,,,,,
3693042,Mathematics Made Difficult,Carl E. Linderholm,"Linderholm, Carl E.",,"=""0723404151""","=""9780723404156""",0,4.28,Wolfe Publishing (SC),Hardcover,207,1972,1971,,2013/07/30,to-read,to-read (#266),to-read,,,,,,,0,,,,,
315341,Life of a Poet: Rainer Maria Rilke,Ralph Freedman,"Freedman, Ralph",,"=""0810115433""","=""9780810115439""",0,3.68,Northwestern University Press,Paperback,640,1998,1996,,2013/07/30,to-read,to-read (#265),to-read,,,,,,,0,,,,,
16173838,Professor Borges: A Course on English Literature,Jorge Luis Borges,"Borges, Jorge Luis","Katherine Silver, Martin Arias, Martin Hadis","=""0811218759""","=""9780811218757""",4,4.36,New Directions,Hardcover,306,2013,2000,2014/10/27,2013/07/28,"lectures, spanish","lectures (#1), spanish (#1)",read,"A Borges bootleg! Transcripts of recordings of a few lectures on English literature Borges gave in the 1960s in Buenos Aires, before he was internationally famous, which is why the recordings of these lectures don't exist anymore.<br/><br/>Interestingly, it's very conversational in tone, there's very little university related talking going on (of course, there is a possibility that the editors cut this) - Borges talks only once about tests, never again about anything but Anglo-Saxon/English literature; he seems to be more concerned about recommending books students should read instead of drilling tidbits of knowledge into them for tests. That's another amazing thing about these lectures; Borges was already mostly blind, everything he quotes (for some reason in Spanish) is from memory, all years and all facts are from his head, which is why he so often gets students to read longer poems to the class for him.<br/><br/>But, if you're looking for Borges as a builder of mysterious worlds, you won't find him here; these are introductory lectures, there's very little interpretation, more often than not Borges is more concerned with how fun the story is and how beautiful the language sounds than he bothers with explaining, as an example, the political background of why a certain writer wrote this poem. <br/><br/>Sometimes it's strange in that he gets a student to read a poem in English, then summarizes the story in the middle of the poem (remember, the students are young and probably didn't know much English yet), then lets the student read the rest of the poem, and at that point you would have expected Borges to talk some more about what they just read, focus on single elements and interpret them, but he just has the student read the next poem. Another curious thing is the choice of authors by Borges - there's only a single page on Shakespeare, but an entire lecture on Stevenson.<br/><br/>Recommended for: People who are looking for an introduction to English literature, or those who need more books on their to-read shelf<br/><br/>Not recommended for: People who want to see a blind man construct a library containing every possible book",,,,,,0,,,,,
6105763,"Reason, Faith, and Revolution: Reflections on the God Debate",Terry Eagleton,"Eagleton, Terry",,"=""0300151799""","=""9780300151794""",3,3.83,Yale University Press,Hardcover,200,2009,2009,2013/08/28,2013/07/28,non-fiction,non-fiction (#19),read,"A long essay (based on a series of lectures) on how the current Dawkins/Hitchens atheism-movement has it all wrong, they don't know enough about Christianity to be good critics of it, and most of their criticisms have been invalidated by Thomas Aquinas (fun!). Of course, he can't pass the chance to criticize modern Christianity himself:<br/><br/><blockquote><br/>Christianity long ago shifted from the side of the poor and dispossessed to that of the rich and aggressive. The liberal Establishment really has little to fear from it and everything to gain. For the most part, it has become the creed of the suburban well-to-do, not the astonishing promise offered to the riffraff and undercover anticolonial militants with whom Jesus himself hung out.<br/></blockquote><br/> <br/>Eagleton is a well-read writer full of wit, and it be great to listen to Eagleton speak.<br/><br/>It gets a bit weird once Eagleton goes all ""religion is not the modern problem, capitalism is!!! Now let's all talk about how great socialism is!"", but I think that is to be expected with his writing. It's similar in ""On Evil"" towards the end.<br/><br/>Fun quote:<br/><br/><blockquote><br/>The New Testament is a brutal destroyer of human illusions. If you follow Jesus and don't end up dead, it appears you have some explaining to do.<br/></blockquote><br/><br/>",,,,,,0,,,,,
135611,Shakespeare: The World as Stage,Bill Bryson,"Bryson, Bill",,"=""0060740221""","=""9780060740221""",0,3.77,HarperCollinsPublishing,Paperback,199,2007,2007,,2013/07/28,to-read,to-read (#264),to-read,,,,,,,0,,,,,
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,"Kuhn, Thomas S.",,"=""0226458083""","=""9780226458083""",3,3.97,University of Chicago Press,Paperback,226,1996,1962,2013/07/31,2013/07/26,non-fiction,non-fiction (#16),read,,,,,,,0,,,,,
837088,Napoleon,Vincent Cronin,"Cronin, Vincent",,"=""0006375219""","=""9780006375210""",0,4.16,HarperCollins Publishers,Paperback,480,1995,1971,,2013/07/26,to-read,to-read (#263),to-read,,,,,,,0,,,,,
15802427,"All the Great Prizes : The Life of John Hay, from Lincoln to Roosevelt",John Taliaferro,"Taliaferro, John",,"=""1416597301""","=""9781416597308""",0,4.17,Simon & Schuster,Hardcover,672,2013,2013,,2013/07/26,to-read,to-read (#262),to-read,,,,,,,0,,,,,
16065621,Do You Believe in Magic?: The Sense and Nonsense of Alternative Medicine,Paul A. Offit,"Offit, Paul A.",,"=""0062223003""","=""9780062223005""",0,4.04,Harper,ebook,336,2013,2013,,2013/07/25,to-read,to-read (#261),to-read,,,,,,,0,,,,,
641586,"Secret Memoirs of the Shoguns: Isaac Titsingh and Japan, 1779-1822",Timon Screech,"Screech, Timon",,"=""070071720X""","=""9780700717200""",0,4.00,Routledge,Hardcover,265,2005,2005,,2013/07/22,to-read,to-read (#260),to-read,,,,,,,0,,,,,
11686,The Stories of John Cheever,John Cheever,"Cheever, John",,"=""0375724427""","=""9780375724428""",0,4.27,Vintage International,Paperback,693,2000,1978,,2013/07/22,to-read,to-read (#259),to-read,,,,,,,0,,,,,
458220,Getting It Published: A Guide for Scholars and Anyone Else Serious about Serious Books,William Germano,"Germano, William",,"=""0226288447""","=""9780226288444""",0,3.76,University Of Chicago Press,Paperback,192,2001,2001,,2013/07/22,to-read,to-read (#258),to-read,,,,,,,0,,,,,
537640,Last Evenings on Earth,Roberto Bolaño,"Bolaño, Roberto",Chris Andrews,"=""0811216888""","=""9780811216883""",4,4.10,New Directions,Paperback,219,2007,2006,2013/07/26,2013/07/22,"short-stories, latin-america","short-stories (#9), latin-america (#1)",read,"If you're unsure whether 2666 is something for you, read this first - a collection of _beautiful_ short-stories which share many of the motifs and themes with 2666 (melancholy, disappeared authors who never really existed, Wanderlust...)",,,,,,0,,,,,
246853,Style: Toward Clarity and Grace,Joseph M. Williams,"Williams, Joseph M.",Gregory G. Colomb,"=""0226899152""","=""9780226899152""",0,4.10,University Of Chicago Press,Paperback,226,1995,1981,,2013/07/21,to-read,to-read (#257),to-read,,,,,,,0,,,,,
587478,A PhD Is Not Enough: A Guide To Survival In Science,Peter J. Feibelman,"Feibelman, Peter J.",,"=""0201626632""","=""9780201626636""",0,3.83,Basic Books,Paperback,128,1993,1993,,2013/07/21,to-read,to-read (#256),to-read,,,,,,,0,,,,,
69684,Banjo,Claude McKay,"McKay, Claude",,"=""1902934040""","=""9781902934044""",0,3.34,The X Press,Paperback,284,2000,1970,,2013/07/19,to-read,to-read (#255),to-read,,,,,,,0,,,,,
